Day,PJME_MW
2008-05-08,732486.0
2008-05-09,699690.0
2008-05-10,623829.0
2008-05-11,600958.0
2008-05-12,714024.0
2008-05-13,710094.0
2008-05-14,704793.0
2008-05-15,717323.0
2008-05-16,706206.0
2008-05-17,630674.0
2008-05-18,613347.0
2008-05-19,689119.0
2008-05-20,715336.0
2008-05-21,707285.0
2008-05-22,699619.0
2008-05-23,687811.0
2008-05-24,614504.0
2008-05-25,597580.0
2008-05-26,641702.0
2008-05-27,803033.0
2008-05-28,723806.0
2008-05-29,720611.0
2008-05-30,746120.0
2008-05-31,709953.0
2008-06-01,705448.0
2008-06-02,770178.0
2008-06-03,791501.0
2008-06-04,793384.0
2008-06-05,812320.0
2008-06-06,831312.0
2008-06-07,917016.0
2008-06-08,995595.0
2008-06-09,1140284.0
2008-06-10,1147396.0
2008-06-11,982573.0
2008-06-12,957182.0
2008-06-13,941408.0
2008-06-14,902415.0
2008-06-15,840850.0
2008-06-16,895079.0
2008-06-17,805887.0
2008-06-18,757144.0
2008-06-19,754298.0
2008-06-20,786101.0
2008-06-21,786423.0
2008-06-22,800639.0
2008-06-23,901817.0
2008-06-24,848886.0
2008-06-25,872195.0
2008-06-26,934297.0
2008-06-27,978060.0
2008-06-28,931045.0
2008-06-29,904748.0
2008-06-30,936058.0
2008-07-01,904674.0
2008-07-02,899199.0
2008-07-03,928736.0
2008-07-04,802565.0
2008-07-05,774239.0
2008-07-06,788801.0
2008-07-07,941386.0
2008-07-08,1015968.0
2008-07-09,978773.0
2008-07-10,943761.0
2008-07-11,924526.0
2008-07-12,911446.0
2008-07-13,893913.0
2008-07-14,921562.0
2008-07-15,939223.0
2008-07-16,977262.0
2008-07-17,1024173.0
2008-07-18,1067028.0
2008-07-19,1021010.0
2008-07-20,1026515.0
2008-07-21,1083185.0
2008-07-22,1063232.0
2008-07-23,981130.0
2008-07-24,908816.0
2008-07-25,891026.0
2008-07-26,869753.0
2008-07-27,827157.0
2008-07-28,902990.0
2008-07-29,984227.0
2008-07-30,1016627.0
2008-07-31,1017946.0
2008-08-01,1009349.0
2008-08-02,870760.0
2008-08-03,809344.0
2008-08-04,914437.0
2008-08-05,943423.0
2008-08-06,995545.0
2008-08-07,931465.0
2008-08-08,849152.0
2008-08-09,752418.0
2008-08-10,715665.0
2008-08-11,768881.0
2008-08-12,801465.0
2008-08-13,846220.0
2008-08-14,879735.0
2008-08-15,843696.0
2008-08-16,768995.0
2008-08-17,761800.0
2008-08-18,918114.0
2008-08-19,935260.0
2008-08-20,812535.0
2008-08-21,828424.0
2008-08-22,851318.0
2008-08-23,781788.0
2008-08-24,811764.0
2008-08-25,919620.0
2008-08-26,821434.0
2008-08-27,790586.0
2008-08-28,793105.0
2008-08-29,803215.0
2008-08-30,803939.0
2008-08-31,763234.0
2008-09-01,751551.0
2008-09-02,876624.0
2008-09-03,929352.0
2008-09-04,985597.0
2008-09-05,980247.0
2008-09-06,861941.0
2008-09-07,761505.0
2008-09-08,850041.0
2008-09-09,841202.0
2008-09-10,781287.0
2008-09-11,763434.0
2008-09-12,768752.0
2008-09-13,807381.0
2008-09-14,909375.0
2008-09-15,946036.0
2008-09-16,767616.0
2008-09-17,740296.0
2008-09-18,747040.0
2008-09-19,706493.0
2008-09-20,634076.0
2008-09-21,642435.0
2008-09-22,742752.0
2008-09-23,729273.0
2008-09-24,715050.0
2008-09-25,702853.0
2008-09-26,711256.0
2008-09-27,683384.0
2008-09-28,688691.0
2008-09-29,744326.0
2008-09-30,724021.0
2008-10-01,723079.0
2008-10-02,693142.0
2008-10-03,687446.0
2008-10-04,628226.0
2008-10-05,618251.0
2008-10-06,693157.0
2008-10-07,702418.0
2008-10-08,707129.0
2008-10-09,726079.0
2008-10-10,708694.0
2008-10-11,628030.0
2008-10-12,616030.0
2008-10-13,701993.0
2008-10-14,724375.0
2008-10-15,735689.0
2008-10-16,742002.0
2008-10-17,680461.0
2008-10-18,625158.0
2008-10-19,627665.0
2008-10-20,719501.0
2008-10-21,723346.0
2008-10-22,726989.0
2008-10-23,734760.0
2008-10-24,731278.0
2008-10-25,655969.0
2008-10-26,623424.0
2008-10-27,719330.0
2008-10-28,770392.0
2008-10-29,770358.0
2008-10-30,766609.0
2008-10-31,739076.0
2008-11-01,650944.0
2008-11-02,619852.0
2008-11-03,723963.0
2008-11-04,717306.0
2008-11-05,712570.0
2008-11-06,712018.0
2008-11-07,695238.0
2008-11-08,638600.0
2008-11-09,628724.0
2008-11-10,735324.0
2008-11-11,762606.0
2008-11-12,753027.0
2008-11-13,753046.0
2008-11-14,714504.0
2008-11-15,651989.0
2008-11-16,664299.0
2008-11-17,769338.0
2008-11-18,819794.0
2008-11-19,845137.0
2008-11-20,824828.0
2008-11-21,832456.0
2008-11-22,818201.0
2008-11-23,783939.0
2008-11-24,835574.0
2008-11-25,791921.0
2008-11-26,802943.0
2008-11-27,709610.0
2008-11-28,729426.0
2008-11-29,719378.0
2008-11-30,738136.0
2008-12-01,753724.0
2008-12-02,799703.0
2008-12-03,824236.0
2008-12-04,801631.0
2008-12-05,817583.0
2008-12-06,819761.0
2008-12-07,809438.0
2008-12-08,929144.0
2008-12-09,852268.0
2008-12-10,766844.0
2008-12-11,807808.0
2008-12-12,821079.0
2008-12-13,806788.0
2008-12-14,779067.0
2008-12-15,772636.0
2008-12-16,812947.0
2008-12-17,844400.0
2008-12-18,833358.0
2008-12-19,850794.0
2008-12-20,817121.0
2008-12-21,825295.0
2008-12-22,969890.0
2008-12-23,941590.0
2008-12-24,815763.0
2008-12-25,690841.0
2008-12-26,785288.0
2008-12-27,723141.0
2008-12-28,663886.0
2008-12-29,752633.0
2008-12-30,782431.0
2008-12-31,820721.0
2009-01-01,833234.0
2009-01-02,839753.0
2009-01-03,780189.0
2009-01-04,776038.0
2009-01-05,799766.0
2009-01-06,851661.0
2009-01-07,853471.0
2009-01-08,847832.0
2009-01-09,873253.0
2009-01-10,823007.0
2009-01-11,787840.0
2009-01-12,878052.0
2009-01-13,884609.0
2009-01-14,917413.0
2009-01-15,953319.0
2009-01-16,1017592.0
2009-01-17,975246.0
2009-01-18,852994.0
2009-01-19,898846.0
2009-01-20,937727.0
2009-01-21,949920.0
2009-01-22,911480.0
2009-01-23,840398.0
2009-01-24,780550.0
2009-01-25,847654.0
2009-01-26,917947.0
2009-01-27,907726.0
2009-01-28,901934.0
2009-01-29,874640.0
2009-01-30,881964.0
2009-01-31,848804.0
2009-02-01,762044.0
2009-02-02,793257.0
2009-02-03,850617.0
2009-02-04,888888.0
2009-02-05,967106.0
2009-02-06,914673.0
2009-02-07,783711.0
2009-02-08,677634.0
2009-02-09,783227.0
2009-02-10,780276.0
2009-02-11,732613.0
2009-02-12,730267.0
2009-02-13,770580.0
2009-02-14,745490.0
2009-02-15,728524.0
2009-02-16,808026.0
2009-02-17,834372.0
2009-02-18,852570.0
2009-02-19,800506.0
2009-02-20,877529.0
2009-02-21,778677.0
2009-02-22,755261.0
2009-02-23,868721.0
2009-02-24,878507.0
2009-02-25,839660.0
2009-02-26,799455.0
2009-02-27,744701.0
2009-02-28,709439.0
2009-03-01,757031.0
2009-03-02,899362.0
2009-03-03,937665.0
2009-03-04,896056.0
2009-03-05,839640.0
2009-03-06,751284.0
2009-03-07,645274.0
2009-03-08,590495.0
2009-03-09,701005.0
2009-03-10,750524.0
2009-03-11,738759.0
2009-03-12,754172.0
2009-03-13,772645.0
2009-03-14,705768.0
2009-03-15,674536.0
2009-03-16,740411.0
2009-03-17,730938.0
2009-03-18,721097.0
2009-03-19,716661.0
2009-03-20,739798.0
2009-03-21,701436.0
2009-03-22,671506.0
2009-03-23,757284.0
2009-03-24,784607.0
2009-03-25,761046.0
2009-03-26,750858.0
2009-03-27,694692.0
2009-03-28,637435.0
2009-03-29,624707.0
2009-03-30,711359.0
2009-03-31,718342.0
2009-04-01,725425.0
2009-04-02,698729.0
2009-04-03,686419.0
2009-04-04,633449.0
2009-04-05,608790.0
2009-04-06,690761.0
2009-04-07,733548.0
2009-04-08,739155.0
2009-04-09,702972.0
2009-04-10,656702.0
2009-04-11,628871.0
2009-04-12,622845.0
2009-04-13,708815.0
2009-04-14,728589.0
2009-04-15,740470.0
2009-04-16,714145.0
2009-04-17,685000.0
2009-04-18,610541.0
2009-04-19,588109.0
2009-04-20,706264.0
2009-04-21,691739.0
2009-04-22,689408.0
2009-04-23,693865.0
2009-04-24,678742.0
2009-04-25,629259.0
2009-04-26,689367.0
2009-04-27,822804.0
2009-04-28,830345.0
2009-04-29,696320.0
2009-04-30,669263.0
2009-05-01,684022.0
2009-05-02,613244.0
2009-05-03,599836.0
2009-05-04,679601.0
2009-05-05,683906.0
2009-05-06,683452.0
2009-05-07,698520.0
2009-05-08,699062.0
2009-05-09,678629.0
2009-05-10,603812.0
2009-05-11,667379.0
2009-05-12,675213.0
2009-05-13,680380.0
2009-05-14,692056.0
2009-05-15,722586.0
2009-05-16,669400.0
2009-05-17,607817.0
2009-05-18,661985.0
2009-05-19,679143.0
2009-05-20,700282.0
2009-05-21,724275.0
2009-05-22,752122.0
2009-05-23,712553.0
2009-05-24,699074.0
2009-05-25,715323.0
2009-05-26,693393.0
2009-05-27,694034.0
2009-05-28,731869.0
2009-05-29,730351.0
2009-05-30,662152.0
2009-05-31,641298.0
2009-06-01,696486.0
2009-06-02,773482.0
2009-06-03,774589.0
2009-06-04,704867.0
2009-06-05,685626.0
2009-06-06,640972.0
2009-06-07,678905.0
2009-06-08,820640.0
2009-06-09,805843.0
2009-06-10,785107.0
2009-06-11,763216.0
2009-06-12,816338.0
2009-06-13,742527.0
2009-06-14,686795.0
2009-06-15,769525.0
2009-06-16,736441.0
2009-06-17,702235.0
2009-06-18,735360.0
2009-06-19,763019.0
2009-06-20,701657.0
2009-06-21,680033.0
2009-06-22,795136.0
2009-06-23,813807.0
2009-06-24,836493.0
2009-06-25,877674.0
2009-06-26,887686.0
2009-06-27,773414.0
2009-06-28,731374.0
2009-06-29,832533.0
2009-06-30,837819.0
2009-07-01,837992.0
2009-07-02,829995.0
2009-07-03,738335.0
2009-07-04,690800.0
2009-07-05,675693.0
2009-07-06,806665.0
2009-07-07,847481.0
2009-07-08,802637.0
2009-07-09,780436.0
2009-07-10,778697.0
2009-07-11,733178.0
2009-07-12,763148.0
2009-07-13,815388.0
2009-07-14,800670.0
2009-07-15,826200.0
2009-07-16,934487.0
2009-07-17,908619.0
2009-07-18,781203.0
2009-07-19,729244.0
2009-07-20,836474.0
2009-07-21,813594.0
2009-07-22,864375.0
2009-07-23,857440.0
2009-07-24,833514.0
2009-07-25,806309.0
2009-07-26,826533.0
2009-07-27,929698.0
2009-07-28,971157.0
2009-07-29,955700.0
2009-07-30,966165.0
2009-07-31,930021.0
2009-08-01,825430.0
2009-08-02,785905.0
2009-08-03,907850.0
2009-08-04,938157.0
2009-08-05,968917.0
2009-08-06,844427.0
2009-08-07,804468.0
2009-08-08,752538.0
2009-08-09,811895.0
2009-08-10,1021675.0
2009-08-11,1036975.0
2009-08-12,954367.0
2009-08-13,884801.0
2009-08-14,902573.0
2009-08-15,878214.0
2009-08-16,895552.0
2009-08-17,1017816.0
2009-08-18,1025321.0
2009-08-19,1026237.0
2009-08-20,1045607.0
2009-08-21,1040375.0
2009-08-22,868948.0
2009-08-23,857611.0
2009-08-24,913726.0
2009-08-25,912025.0
2009-08-26,954001.0
2009-08-27,905618.0
2009-08-28,830002.0
2009-08-29,790075.0
2009-08-30,774437.0
2009-08-31,746369.0
2009-09-01,724178.0
2009-09-02,735789.0
2009-09-03,748656.0
2009-09-04,775390.0
2009-09-05,739597.0
2009-09-06,681184.0
2009-09-07,673067.0
2009-09-08,746517.0
2009-09-09,758665.0
2009-09-10,718186.0
2009-09-11,696034.0
2009-09-12,639263.0
2009-09-13,662392.0
2009-09-14,763314.0
2009-09-15,781446.0
2009-09-16,741651.0
2009-09-17,703092.0
2009-09-18,708489.0
2009-09-19,631768.0
2009-09-20,608946.0
2009-09-21,711407.0
2009-09-22,747189.0
2009-09-23,817000.0
2009-09-24,848128.0
2009-09-25,730361.0
2009-09-26,618671.0
2009-09-27,626328.0
2009-09-28,700916.0
2009-09-29,682439.0
2009-09-30,675678.0
2009-10-01,675747.0
2009-10-02,681148.0
2009-10-03,632897.0
2009-10-04,606619.0
2009-10-05,675698.0
2009-10-06,682864.0
2009-10-07,691754.0
2009-10-08,680120.0
2009-10-09,699774.0
2009-10-10,634494.0
2009-10-11,592950.0
2009-10-12,679689.0
2009-10-13,691711.0
2009-10-14,700568.0
2009-10-15,734145.0
2009-10-16,743604.0
2009-10-17,687039.0
2009-10-18,667316.0
2009-10-19,726041.0
2009-10-20,716659.0
2009-10-21,696104.0
2009-10-22,691329.0
2009-10-23,682020.0
2009-10-24,642501.0
2009-10-25,600680.0
2009-10-26,688959.0
2009-10-27,705279.0
2009-10-28,702405.0
2009-10-29,693204.0
2009-10-30,685846.0
2009-10-31,635182.0
2009-11-01,591656.0
2009-11-02,705404.0
2009-11-03,711327.0
2009-11-04,724619.0
2009-11-05,725213.0
2009-11-06,736337.0
2009-11-07,687465.0
2009-11-08,632656.0
2009-11-09,695748.0
2009-11-10,694625.0
2009-11-11,707845.0
2009-11-12,746648.0
2009-11-13,723955.0
2009-11-14,643621.0
2009-11-15,612010.0
2009-11-16,686010.0
2009-11-17,709000.0
2009-11-18,718968.0
2009-11-19,714387.0
2009-11-20,692813.0
2009-11-21,661579.0
2009-11-22,651847.0
2009-11-23,730814.0
2009-11-24,724918.0
2009-11-25,712501.0
2009-11-26,622380.0
2009-11-27,670690.0
2009-11-28,669548.0
2009-11-29,658103.0
2009-11-30,717896.0
2009-12-01,764130.0
2009-12-02,777985.0
2009-12-03,721936.0
2009-12-04,743285.0
2009-12-05,748164.0
2009-12-06,755772.0
2009-12-07,831966.0
2009-12-08,809707.0
2009-12-09,793547.0
2009-12-10,815146.0
2009-12-11,892526.0
2009-12-12,807061.0
2009-12-13,786942.0
2009-12-14,794980.0
2009-12-15,778497.0
2009-12-16,835836.0
2009-12-17,882616.0
2009-12-18,884446.0
2009-12-19,876565.0
2009-12-20,832704.0
2009-12-21,872223.0
2009-12-22,867601.0
2009-12-23,884736.0
2009-12-24,825011.0
2009-12-25,759869.0
2009-12-26,720386.0
2009-12-27,693273.0
2009-12-28,813235.0
2009-12-29,894031.0
2009-12-30,897784.0
2009-12-31,834680.0
2010-01-01,750586.0
2010-01-02,837421.0
2010-01-03,910921.0
2010-01-04,933310.0
2010-01-05,915793.0
2010-01-06,900012.0
2010-01-07,875136.0
2010-01-08,885808.0
2010-01-09,861500.0
2010-01-10,870458.0
2010-01-11,916368.0
2010-01-12,890504.0
2010-01-13,889045.0
2010-01-14,854107.0
2010-01-15,816045.0
2010-01-16,729256.0
2010-01-17,743084.0
2010-01-18,765036.0
2010-01-19,795764.0
2010-01-20,811601.0
2010-01-21,829406.0
2010-01-22,816704.0
2010-01-23,764399.0
2010-01-24,751557.0
2010-01-25,742736.0
2010-01-26,785987.0
2010-01-27,830458.0
2010-01-28,842202.0
2010-01-29,933443.0
2010-01-30,918634.0
2010-01-31,865529.0
2010-02-01,893166.0
2010-02-02,885034.0
2010-02-03,848611.0
2010-02-04,840646.0
2010-02-05,849858.0
2010-02-06,828451.0
2010-02-07,828930.0
2010-02-08,886336.0
2010-02-09,875477.0
2010-02-10,857264.0
2010-02-11,842065.0
2010-02-12,852824.0
2010-02-13,826662.0
2010-02-14,795010.0
2010-02-15,846673.0
2010-02-16,863223.0
2010-02-17,871596.0
2010-02-18,841007.0
2010-02-19,812518.0
2010-02-20,753422.0
2010-02-21,731140.0
2010-02-22,808816.0
2010-02-23,826467.0
2010-02-24,801833.0
2010-02-25,836131.0
2010-02-26,865537.0
2010-02-27,772290.0
2010-02-28,741376.0
2010-03-01,793416.0
2010-03-02,796725.0
2010-03-03,812856.0
2010-03-04,794316.0
2010-03-05,781207.0
2010-03-06,719569.0
2010-03-07,679974.0
2010-03-08,735692.0
2010-03-09,723827.0
2010-03-10,727284.0
2010-03-11,715611.0
2010-03-12,733134.0
2010-03-13,702610.0
2010-03-14,634124.0
2010-03-15,746968.0
2010-03-16,723312.0
2010-03-17,711092.0
2010-03-18,700771.0
2010-03-19,683720.0
2010-03-20,616889.0
2010-03-21,594330.0
2010-03-22,680109.0
2010-03-23,693181.0
2010-03-24,697361.0
2010-03-25,696989.0
2010-03-26,705600.0
2010-03-27,687513.0
2010-03-28,673413.0
2010-03-29,708570.0
2010-03-30,744479.0
2010-03-31,714108.0
2010-04-01,681902.0
2010-04-02,634298.0
2010-04-03,596601.0
2010-04-04,571023.0
2010-04-05,670313.0
2010-04-06,720174.0
2010-04-07,767228.0
2010-04-08,764979.0
2010-04-09,670692.0
2010-04-10,612023.0
2010-04-11,597246.0
2010-04-12,665578.0
2010-04-13,682195.0
2010-04-14,686770.0
2010-04-15,682323.0
2010-04-16,674883.0
2010-04-17,608459.0
2010-04-18,607687.0
2010-04-19,676572.0
2010-04-20,676103.0
2010-04-21,675379.0
2010-04-22,676084.0
2010-04-23,660532.0
2010-04-24,601722.0
2010-04-25,602737.0
2010-04-26,680598.0
2010-04-27,676231.0
2010-04-28,696404.0
2010-04-29,684639.0
2010-04-30,681118.0
2010-05-01,676840.0
2010-05-02,747678.0
2010-05-03,829250.0
2010-05-04,777998.0
2010-05-05,743902.0
2010-05-06,755840.0
2010-05-07,692655.0
2010-05-08,629896.0
2010-05-09,581239.0
2010-05-10,671995.0
2010-05-11,690204.0
2010-05-12,698973.0
2010-05-13,680342.0
2010-05-14,719792.0
2010-05-15,649796.0
2010-05-16,606141.0
2010-05-17,679112.0
2010-05-18,684548.0
2010-05-19,683388.0
2010-05-20,719438.0
2010-05-21,764968.0
2010-05-22,674835.0
2010-05-23,648360.0
2010-05-24,735207.0
2010-05-25,795085.0
2010-05-26,883019.0
2010-05-27,900915.0
2010-05-28,743012.0
2010-05-29,700249.0
2010-05-30,744350.0
2010-05-31,826995.0
2010-06-01,912235.0
2010-06-02,924131.0
2010-06-03,961089.0
2010-06-04,956260.0
2010-06-05,908219.0
2010-06-06,859344.0
2010-06-07,747137.0
2010-06-08,729113.0
2010-06-09,711067.0
2010-06-10,782023.0
2010-06-11,779181.0
2010-06-12,783499.0
2010-06-13,854144.0
2010-06-14,897065.0
2010-06-15,855041.0
2010-06-16,825246.0
2010-06-17,856552.0
2010-06-18,830293.0
2010-06-19,832540.0
2010-06-20,912789.0
2010-06-21,989706.0
2010-06-22,979299.0
2010-06-23,1035399.0
2010-06-24,1071906.0
2010-06-25,972589.0
2010-06-26,905571.0
2010-06-27,965024.0
2010-06-28,1095421.0
2010-06-29,1016390.0
2010-06-30,820209.0
2010-07-01,770040.0
2010-07-02,758996.0
2010-07-03,760929.0
2010-07-04,844349.0
2010-07-05,979234.0
2010-07-06,1143990.0
2010-07-07,1169897.0
2010-07-08,1107303.0
2010-07-09,1046795.0
2010-07-10,861305.0
2010-07-11,873746.0
2010-07-12,948827.0
2010-07-13,957917.0
2010-07-14,932513.0
2010-07-15,999494.0
2010-07-16,1072659.0
2010-07-17,1003344.0
2010-07-18,999024.0
2010-07-19,1062865.0
2010-07-20,1027029.0
2010-07-21,1072405.0
2010-07-22,1039320.0
2010-07-23,1059517.0
2010-07-24,1122349.0
2010-07-25,1002093.0
2010-07-26,916830.0
2010-07-27,941216.0
2010-07-28,1011937.0
2010-07-29,1039875.0
2010-07-30,882770.0
2010-07-31,793327.0
2010-08-01,771495.0
2010-08-02,864211.0
2010-08-03,934676.0
2010-08-04,1053174.0
2010-08-05,1071661.0
2010-08-06,994151.0
2010-08-07,824171.0
2010-08-08,859856.0
2010-08-09,1036408.0
2010-08-10,1085039.0
2010-08-11,1094019.0
2010-08-12,967511.0
2010-08-13,853700.0
2010-08-14,766214.0
2010-08-15,746332.0
2010-08-16,970825.0
2010-08-17,1004677.0
2010-08-18,874894.0
2010-08-19,926603.0
2010-08-20,958287.0
2010-08-21,851506.0
2010-08-22,854383.0
2010-08-23,850053.0
2010-08-24,767670.0
2010-08-25,780692.0
2010-08-26,831044.0
2010-08-27,781485.0
2010-08-28,739278.0
2010-08-29,811749.0
2010-08-30,962067.0
2010-08-31,1011582.0
2010-09-01,1048806.0
2010-09-02,1064937.0
2010-09-03,957801.0
2010-09-04,755246.0
2010-09-05,641616.0
2010-09-06,679646.0
2010-09-07,879478.0
2010-09-08,929780.0
2010-09-09,749961.0
2010-09-10,712420.0
2010-09-11,660536.0
2010-09-12,638350.0
2010-09-13,741350.0
2010-09-14,744696.0
2010-09-15,730637.0
2010-09-16,747768.0
2010-09-17,753804.0
2010-09-18,644792.0
2010-09-19,665465.0
2010-09-20,735276.0
2010-09-21,712537.0
2010-09-22,814275.0
2010-09-23,853971.0
2010-09-24,895162.0
2010-09-25,838813.0
2010-09-26,664422.0
2010-09-27,758180.0
2010-09-28,810980.0
2010-09-29,742956.0
2010-09-30,806655.0
2010-10-01,725234.0
2010-10-02,609230.0
2010-10-03,594140.0
2010-10-04,680843.0
2010-10-05,693209.0
2010-10-06,686600.0
2010-10-07,687581.0
2010-10-08,676850.0
2010-10-09,615682.0
2010-10-10,594257.0
2010-10-11,694761.0
2010-10-12,711454.0
2010-10-13,678209.0
2010-10-14,690761.0
2010-10-15,676833.0
2010-10-16,614917.0
2010-10-17,604613.0
2010-10-18,675683.0
2010-10-19,685851.0
2010-10-20,693259.0
2010-10-21,691469.0
2010-10-22,687054.0
2010-10-23,633189.0
2010-10-24,597433.0
2010-10-25,684143.0
2010-10-26,703494.0
2010-10-27,734718.0
2010-10-28,705740.0
2010-10-29,666556.0
2010-10-30,628972.0
2010-10-31,610640.0
2010-11-01,708326.0
2010-11-02,732266.0
2010-11-03,732930.0
2010-11-04,723958.0
2010-11-05,707467.0
2010-11-06,665995.0
2010-11-07,646578.0
2010-11-08,742739.0
2010-11-09,719952.0
2010-11-10,707556.0
2010-11-11,714779.0
2010-11-12,721256.0
2010-11-13,657532.0
2010-11-14,640806.0
2010-11-15,701438.0
2010-11-16,714693.0
2010-11-17,696639.0
2010-11-18,720173.0
2010-11-19,727565.0
2010-11-20,676030.0
2010-11-21,659628.0
2010-11-22,708835.0
2010-11-23,705214.0
2010-11-24,721619.0
2010-11-25,665711.0
2010-11-26,665119.0
2010-11-27,704124.0
2010-11-28,697250.0
2010-11-29,771394.0
2010-11-30,747320.0
2010-12-01,737802.0
2010-12-02,802202.0
2010-12-03,803736.0
2010-12-04,768219.0
2010-12-05,772589.0
2010-12-06,865583.0
2010-12-07,878252.0
2010-12-08,885918.0
2010-12-09,897709.0
2010-12-10,859547.0
2010-12-11,793306.0
2010-12-12,730721.0
2010-12-13,847571.0
2010-12-14,964029.0
2010-12-15,952636.0
2010-12-16,953146.0
2010-12-17,917141.0
2010-12-18,845668.0
2010-12-19,833458.0
2010-12-20,906308.0
2010-12-21,888925.0
2010-12-22,867794.0
2010-12-23,860122.0
2010-12-24,798284.0
2010-12-25,766762.0
2010-12-26,824182.0
2010-12-27,898642.0
2010-12-28,866293.0
2010-12-29,830446.0
2010-12-30,836408.0
2010-12-31,762759.0
2011-01-01,696925.0
2011-01-02,680359.0
2011-01-03,833860.0
2011-01-04,853889.0
2011-01-05,843267.0
2011-01-06,867691.0
2011-01-07,860553.0
2011-01-08,844882.0
2011-01-09,841479.0
2011-01-10,904641.0
2011-01-11,907319.0
2011-01-12,898042.0
2011-01-13,909438.0
2011-01-14,904654.0
2011-01-15,825828.0
2011-01-16,772890.0
2011-01-17,881102.0
2011-01-18,879260.0
2011-01-19,823526.0
2011-01-20,832453.0
2011-01-21,869844.0
2011-01-22,904453.0
2011-01-23,897696.0
2011-01-24,971539.0
2011-01-25,884211.0
2011-01-26,874749.0
2011-01-27,839403.0
2011-01-28,858337.0
2011-01-29,810975.0
2011-01-30,785016.0
2011-01-31,878322.0
2011-02-01,886120.0
2011-02-02,841806.0
2011-02-03,869523.0
2011-02-04,877979.0
2011-02-05,798488.0
2011-02-06,732046.0
2011-02-07,804836.0
2011-02-08,836609.0
2011-02-09,917226.0
2011-02-10,890742.0
2011-02-11,887483.0
2011-02-12,803452.0
2011-02-13,754198.0
2011-02-14,759746.0
2011-02-15,813779.0
2011-02-16,807522.0
2011-02-17,735097.0
2011-02-18,692728.0
2011-02-19,690958.0
2011-02-20,726226.0
2011-02-21,788660.0
2011-02-22,851461.0
2011-02-23,845673.0
2011-02-24,825192.0
2011-02-25,773664.0
2011-02-26,733796.0
2011-02-27,678951.0
2011-02-28,737208.0
2011-03-01,763859.0
2011-03-02,774619.0
2011-03-03,828376.0
2011-03-04,794812.0
2011-03-05,678616.0
2011-03-06,653693.0
2011-03-07,764173.0
2011-03-08,773533.0
2011-03-09,791705.0
2011-03-10,769143.0
2011-03-11,732547.0
2011-03-12,679807.0
2011-03-13,631340.0
2011-03-14,749957.0
2011-03-15,760162.0
2011-03-16,735454.0
2011-03-17,701325.0
2011-03-18,674865.0
2011-03-19,609181.0
2011-03-20,639588.0
2011-03-21,728350.0
2011-03-22,707074.0
2011-03-23,760947.0
2011-03-24,775403.0
2011-03-25,775610.0
2011-03-26,719299.0
2011-03-27,700631.0
2011-03-28,780237.0
2011-03-29,764602.0
2011-03-30,758517.0
2011-03-31,771591.0
2011-04-01,761363.0
2011-04-02,681275.0
2011-04-03,644837.0
2011-04-04,696335.0
2011-04-05,695457.0
2011-04-06,725208.0
2011-04-07,708113.0
2011-04-08,726687.0
2011-04-09,649505.0
2011-04-10,611846.0
2011-04-11,688166.0
2011-04-12,682259.0
2011-04-13,699959.0
2011-04-14,680899.0
2011-04-15,663918.0
2011-04-16,655503.0
2011-04-17,604413.0
2011-04-18,671130.0
2011-04-19,682601.0
2011-04-20,688326.0
2011-04-21,657647.0
2011-04-22,661990.0
2011-04-23,631606.0
2011-04-24,591591.0
2011-04-25,709981.0
2011-04-26,752011.0
2011-04-27,763566.0
2011-04-28,749508.0
2011-04-29,667765.0
2011-04-30,595181.0
2011-05-01,585156.0
2011-05-02,671482.0
2011-05-03,715316.0
2011-05-04,679128.0
2011-05-05,668322.0
2011-05-06,663028.0
2011-05-07,597377.0
2011-05-08,581855.0
2011-05-09,668211.0
2011-05-10,674719.0
2011-05-11,680143.0
2011-05-12,690014.0
2011-05-13,668907.0
2011-05-14,608355.0
2011-05-15,615658.0
2011-05-16,698005.0
2011-05-17,692146.0
2011-05-18,699100.0
2011-05-19,699471.0
2011-05-20,678169.0
2011-05-21,638011.0
2011-05-22,620226.0
2011-05-23,725334.0
2011-05-24,786691.0
2011-05-25,817850.0
2011-05-26,872636.0
2011-05-27,866263.0
2011-05-28,778966.0
2011-05-29,782575.0
2011-05-30,883854.0
2011-05-31,1009049.0
2011-06-01,1035347.0
2011-06-02,857652.0
2011-06-03,728462.0
2011-06-04,650624.0
2011-06-05,656567.0
2011-06-06,798456.0
2011-06-07,883971.0
2011-06-08,1010675.0
2011-06-09,1104228.0
2011-06-10,986346.0
2011-06-11,822080.0
2011-06-12,750279.0
2011-06-13,770548.0
2011-06-14,733164.0
2011-06-15,757040.0
2011-06-16,772083.0
2011-06-17,807509.0
2011-06-18,790497.0
2011-06-19,776565.0
2011-06-20,830155.0
2011-06-21,876302.0
2011-06-22,947655.0
2011-06-23,936331.0
2011-06-24,880102.0
2011-06-25,784066.0
2011-06-26,741193.0
2011-06-27,847225.0
2011-06-28,920895.0
2011-06-29,916597.0
2011-06-30,849993.0
2011-07-01,831526.0
2011-07-02,809989.0
2011-07-03,808061.0
2011-07-04,833902.0
2011-07-05,945867.0
2011-07-06,985828.0
2011-07-07,1007475.0
2011-07-08,930935.0
2011-07-09,863308.0
2011-07-10,856920.0
2011-07-11,1039228.0
2011-07-12,1095683.0
